X,Real,Imaginary,Altitude
10.57377886,-0.002829059,0.00707346,61.064912
10.57225347,-0.002880938,0.007090595,61.064912
10.57072808,-0.002841246,0.007051541,61.064912
10.56920269,-0.002966412,0.00711079,61.064912
10.5676773,-0.00287736,0.007109729,61.064912
10.5661519,-0.002885219,0.007206565,61.064912
10.56462651,-0.002797742,0.007313218,61.064912
10.56310112,-0.002750617,0.007089448,61.064912
10.56157573,-0.002835212,0.007080517,61.064912
10.56005034,-0.002817942,0.007221716,61.064912
10.55852495,-0.002843837,0.007066609,61.064912
10.55699956,-0.00284742,0.007105367,61.064912
10.55547417,-0.002870975,0.007175395,61.064912
10.55394878,-0.002812873,0.007233071,61.064912
10.55242338,-0.00274571,0.007194735,61.064912
10.55089799,-0.002823043,0.007142489,61.064912
10.5493726,-0.002752978,0.007081618,61.064912
10.54784721,-0.002843923,0.007117986,61.064912
10.54632182,-0.002805463,0.007114829,61.064912
10.54479643,-0.002826867,0.007122885,61.064912
10.54327104,-0.002923328,0.007144313,61.064912
10.54174565,-0.002885827,0.007141181,61.064912
10.54022026,-0.002958104,0.00712533,61.064912
10.53869487,-0.002833219,0.007156404,61.064912
10.53716947,-0.002773519,0.007271541,61.064912
10.53564408,-0.002870705,0.007199284,61.064912
10.53411869,-0.002867376,0.007203156,61.064912
10.5325933,-0.002670684,0.007178167,61.064912
10.53106791,-0.002880827,0.007248911,61.064912
10.52954252,-0.002767413,0.007089294,61.064912
10.52801713,-0.002817964,0.00715995,61.064912
10.52649174,-0.002802806,0.007154395,61.064912
10.52496635,-0.002895769,0.007125452,61.064912
10.52344096,-0.002958914,0.007195,61.064912
10.52191556,-0.002853692,0.007208807,61.064912
10.52039017,-0.002839048,0.007285216,61.064912
10.51886478,-0.002779823,0.007290066,61.064912
10.51733939,-0.002809641,0.007204394,61.064912
10.515814,-0.002699346,0.007156745,61.064912
10.51428861,-0.002765623,0.007175208,61.064912
10.51276322,-0.002853266,0.007164532,61.064912
10.51123783,-0.002853377,0.007202324,61.064912
10.50971244,-0.002871425,0.007150485,61.064912
10.50818704,-0.002829165,0.007209046,61.064912
10.50666165,-0.002752291,0.007250715,61.064912
10.50513626,-0.002822932,0.007176568,61.064912
10.50361087,-0.002881033,0.007308391,61.064912
10.50208548,-0.002690751,0.007184521,61.064912
10.50056009,-0.002753587,0.007141747,61.064912
10.4990347,-0.002881785,0.007201446,61.064912
10.49750931,-0.002771213,0.007165938,61.064912
10.49598392,-0.002847048,0.00716667,61.064912
10.49445853,-0.00275735,0.007254185,61.064912
10.49293313,-0.002829792,0.00720377,61.064912
10.49140774,-0.002761159,0.007146717,61.064912
10.48988235,-0.00278582,0.007185215,61.064912
10.48835696,-0.002848487,0.007131049,61.064912
10.48683157,-0.002851916,0.007150023,61.064912
10.48530618,-0.002901573,0.007112443,61.064912
10.48378079,-0.002887587,0.007271044,61.064912
10.4822554,-0.002893493,0.007193584,61.064912
10.48073001,-0.002867015,0.007237569,61.064912
10.47920461,-0.002910513,0.007262744,61.064912
10.47767922,-0.002718184,0.007282983,61.064912
10.47615383,-0.002834588,0.007242148,61.064912
10.47462844,-0.002827716,0.007244502,61.064912
10.47310305,-0.002842935,0.007193868,61.064912
10.47157766,-0.002870454,0.007311731,61.064912
10.47005227,-0.002826149,0.007255319,61.064912
10.46852688,-0.002790674,0.007219239,61.064912
10.46700149,-0.002876214,0.007278243,61.064912
10.4654761,-0.002768524,0.007273354,61.064912
10.4639507,-0.002816933,0.00719356,61.064912
10.46242531,-0.002867498,0.007299346,61.064912
10.46089992,-0.002792972,0.007292454,61.064912
10.45937453,-0.002787888,0.007236464,61.064912
10.45784914,-0.00287351,0.007273007,61.064912
10.45632375,-0.002806981,0.007246987,61.064912
10.45479836,-0.0027476,0.007355756,61.064912
10.45327297,-0.002813896,0.007324229,61.064912
10.45174758,-0.002726648,0.00716446,61.064912
10.45022219,-0.002842643,0.007258255,61.064912
10.44869679,-0.002699678,0.007209824,61.064912
10.4471714,-0.002808917,0.007156131,61.064912
10.44564601,-0.002860437,0.007246595,61.064912
10.44412062,-0.00290546,0.007218048,61.064912
10.44259523,-0.002779953,0.007261591,61.064912
10.44106984,-0.002882255,0.007347831,61.064912
10.43954445,-0.002694137,0.007309129,61.064912
10.43801906,-0.002881272,0.007201033,61.064912
10.43649367,-0.002766856,0.007341936,61.064912
10.43496827,-0.002744784,0.00720925,61.064912
10.43344288,-0.00284721,0.007221535,61.064912
10.43191749,-0.002893106,0.007265448,61.064912
10.4303921,-0.002726317,0.007303133,61.064912
10.42886671,-0.002810289,0.007174953,61.064912
10.42734132,-0.002763466,0.007272632,61.064912
10.42581593,-0.002865636,0.007315426,61.064912
10.42429054,-0.002883085,0.007224385,61.064912
10.42276515,-0.0027411,0.007215967,61.064912
10.42123976,-0.002905078,0.007252341,61.064912
10.41971436,-0.0027443,0.007283168,61.064912
10.41818897,-0.002932083,0.007269906,61.064912
10.41666358,-0.002862572,0.007338126,61.064912
10.41513819,-0.002887585,0.007291517,61.064912
10.4136128,-0.002832861,0.007357344,61.064912
10.41208741,-0.002763899,0.00731886,61.064912
10.41056202,-0.002788326,0.00725851,61.064912
10.40903663,-0.002757878,0.007252134,61.064912
10.40751124,-0.00287386,0.007333462,61.064912
10.40598585,-0.002761001,0.00728804,61.064912
10.40446045,-0.002887354,0.007237108,61.064912
10.40293506,-0.002836897,0.007291629,61.064912
10.40140967,-0.002906457,0.007359124,61.064912
10.39988428,-0.002845265,0.00737394,61.064912
10.39835889,-0.002740336,0.00728117,61.064912
10.3968335,-0.002788245,0.007330836,61.064912
10.39530811,-0.002784571,0.007275813,61.064912
10.39378272,-0.002868012,0.007274347,61.064912
10.39225733,-0.002903823,0.007363394,61.064912
10.39073193,-0.002713847,0.00731246,61.064912
10.38920654,-0.002887541,0.007317443,61.064912
10.38768115,-0.002805093,0.007382738,61.064912
10.38615576,-0.002801658,0.007308417,61.064912
10.38463037,-0.002760997,0.007317586,61.064912
10.38310498,-0.00283873,0.007372023,61.064912
10.38157959,-0.00270148,0.007325523,61.064912
10.3800542,-0.002730689,0.007260936,61.064912
10.37852881,-0.002884679,0.00730013,61.064912
10.37700342,-0.002852644,0.007170683,61.064912
10.37547802,-0.002852384,0.007446199,61.064912
10.37395263,-0.002761865,0.00729682,61.064912
10.37242724,-0.002826923,0.007205676,61.064912
10.37090185,-0.002862264,0.007372081,61.064912
10.36937646,-0.002919082,0.007399854,61.064912
10.36785107,-0.002820153,0.007337581,61.064912
10.36632568,-0.002768053,0.00736725,61.064912
10.36480029,-0.002869483,0.007324963,61.064912
10.3632749,-0.002868512,0.007475477,61.064912
10.3617495,-0.002790006,0.007397995,61.064912
10.36022411,-0.002641837,0.007296275,61.064912
10.35869872,-0.002788458,0.007306642,61.064912
10.35717333,-0.002749732,0.007267667,61.064912
10.35564794,-0.002846451,0.00733645,61.064912
10.35412255,-0.002969936,0.007367535,61.064912
10.35259716,-0.002863953,0.007397279,61.064912
10.35107177,-0.002743561,0.007315333,61.064912
10.34954638,-0.002785925,0.007372828,61.064912
10.34802099,-0.002779202,0.007291121,61.064912
10.34649559,-0.002851502,0.007238295,61.064912
10.3449702,-0.00288275,0.007317255,61.064912
10.34344481,-0.002904364,0.007508152,61.064912
10.34191942,-0.002801501,0.007367543,61.064912
10.34039403,-0.002777762,0.007454096,61.064912
10.33886864,-0.00277238,0.007393458,61.064912
10.33734325,-0.002783787,0.007361451,61.064912
10.33581786,-0.002737667,0.007321972,61.064912
10.33429247,-0.002882479,0.00738714,61.064912
10.33276708,-0.00279659,0.00729416,61.064912
10.33124168,-0.002806735,0.007453733,61.064912
10.32971629,-0.002751849,0.007337556,61.064912
10.3281909,-0.002772646,0.007274264,61.064912
10.32666551,-0.002889594,0.007287659,61.064912
10.32514012,-0.002951794,0.007410403,61.064912
10.32361473,-0.002785276,0.007403705,61.064912
10.32208934,-0.002903024,0.007394351,61.064912
10.32056395,-0.002751255,0.007431505,61.064912
10.31903856,-0.002850251,0.007508493,61.064912
10.31751316,-0.00277817,0.007341947,61.064912
10.31598777,-0.002769493,0.007313987,61.064912
10.31446238,-0.00284191,0.007394572,61.064912
10.31293699,-0.002756384,0.007331291,61.064912
10.3114116,-0.00291135,0.007375665,61.064912
10.30988621,-0.002844414,0.007449485,61.064912
10.30836082,-0.002865995,0.007399255,61.064912
10.30683543,-0.002804312,0.00746481,61.064912
10.30531004,-0.002754785,0.007386379,61.064912
10.30378465,-0.002821667,0.00745924,61.064912
10.30225925,-0.002803517,0.007324331,61.064912
10.30073386,-0.002766642,0.00738548,61.064912
10.29920847,-0.002829799,0.007377604,61.064912
10.29768308,-0.002805026,0.007432343,61.064912
10.29615769,-0.002876727,0.007359594,61.064912
10.2946323,-0.002832331,0.007339243,61.064912
10.29310691,-0.002888464,0.007462131,61.064912
10.29158152,-0.002841154,0.0073935,61.064912
10.29005613,-0.002834063,0.007543361,61.064912
10.28853073,-0.002765662,0.007362627,61.064912
10.28700534,-0.00280105,0.007351637,61.064912
10.28547995,-0.002718916,0.007425662,61.064912
10.28395456,-0.002878277,0.007370042,61.064912
10.28242917,-0.002879447,0.007368266,61.064912
10.28090378,-0.002820121,0.007421776,61.064912
10.27937839,-0.002927524,0.007414097,61.064912
10.277853,-0.002932743,0.007503527,61.064912
10.27632761,-0.002860843,0.007516785,61.064912
10.27480222,-0.002770596,0.007559439,61.064912
10.27327682,-0.002816764,0.007431048,61.064912
10.27175143,-0.002736264,0.007425043,61.064912
10.27022604,-0.002792807,0.007430253,61.064912
10.26870065,-0.002790832,0.007408755,61.064912
10.26717526,-0.002839605,0.00736927,61.064912
10.26564987,-0.002816397,0.007424293,61.064912
10.26412448,-0.002782138,0.007430211,61.064912
10.26259909,-0.00296433,0.007405155,61.064912
10.2610737,-0.002778688,0.007498976,61.064912
10.25954831,-0.002886702,0.00750728,61.064912
10.25802291,-0.002799298,0.007534598,61.064912
10.25649752,-0.002913815,0.007428345,61.064912
10.25497213,-0.002753027,0.007525677,61.064912
10.25344674,-0.002764053,0.007436072,61.064912
10.25192135,-0.002898956,0.007432129,61.064912
10.25039596,-0.002775526,0.00748666,61.064912
10.24887057,-0.002776629,0.007594353,61.064912
10.24734518,-0.002848643,0.007471986,61.064912
10.24581979,-0.002799298,0.007473853,61.064912
10.24429439,-0.002751268,0.007528987,61.064912
10.242769,-0.002707172,0.007354636,61.064912
10.24124361,-0.002798257,0.007341075,61.064912
10.23971822,-0.002932716,0.007442158,61.064912
10.23819283,-0.002757658,0.007531784,61.064912
10.23666744,-0.002846089,0.007419279,61.064912
10.23514205,-0.002954353,0.007447651,61.064912
10.23361666,-0.002901963,0.007505287,61.064912
10.23209127,-0.002760481,0.00751822,61.064912
10.23056588,-0.002830448,0.007494086,61.064912
10.22904048,-0.002782741,0.007565903,61.064912
10.22751509,-0.0027933,0.007440339,61.064912
10.2259897,-0.002711676,0.007447019,61.064912
10.22446431,-0.002846218,0.00744648,61.064912
10.22293892,-0.002883281,0.007524192,61.064912
10.22141353,-0.00281501,0.007497636,61.064912
10.21988814,-0.002816725,0.007495604,61.064912
10.21836275,-0.002848306,0.007457611,61.064912
10.21683736,-0.002792186,0.007461529,61.064912
10.21531197,-0.002864531,0.007530154,61.064912
10.21378657,-0.002819794,0.007404086,61.064912
10.21226118,-0.002936265,0.007511591,61.064912
10.21073579,-0.002801061,0.007589802,61.064912
10.2092104,-0.002818164,0.00744775,61.064912
10.20768501,-0.002713079,0.007581053,61.064912
10.20615962,-0.002911475,0.007444821,61.064912
10.20463423,-0.002832004,0.007492122,61.064912
10.20310884,-0.002934943,0.007489134,61.064912
10.20158345,-0.00286994,0.007546258,61.064912
10.20005805,-0.002821437,0.007576141,61.064912
10.19853266,-0.002890211,0.007577794,61.064912
10.19700727,-0.002814714,0.00761574,61.064912
10.19548188,-0.002782599,0.007574097,61.064912
10.19395649,-0.002801031,0.007593727,61.064912
10.1924311,-0.00275007,0.007534098,61.064912
10.19090571,-0.002696042,0.007496052,61.064912
10.18938032,-0.002800938,0.007541165,61.064912
10.18785493,-0.002793687,0.00756367,61.064912
10.18632954,-0.002744341,0.007388437,61.064912
10.18480414,-0.002859354,0.007444126,61.064912
10.18327875,-0.002821617,0.007531317,61.064912
10.18175336,-0.002822655,0.007490721,61.064912
10.18022797,-0.002726563,0.007510069,61.064912
10.17870258,-0.002882451,0.007448356,61.064912
10.17717719,-0.00292394,0.007588087,61.064912
10.1756518,-0.002865835,0.007490223,61.064912
10.17412641,-0.002865367,0.007480141,61.064912
10.17260102,-0.002898148,0.007504273,61.064912
10.17107562,-0.002862614,0.007562496,61.064912
10.16955023,-0.002949475,0.007587125,61.064912
10.16802484,-0.002852544,0.007593732,61.064912
10.16649945,-0.002815746,0.007650004,61.064912
10.16497406,-0.002904592,0.007602541,61.064912
10.16344867,-0.002844583,0.007551636,61.064912
10.16192328,-0.002810182,0.007659798,61.064912
10.16039789,-0.00290111,0.007567994,61.064912
10.1588725,-0.002748368,0.007593378,61.064912
10.15734711,-0.002831309,0.007524569,61.064912
10.15582171,-0.002899432,0.007675265,61.064912
10.15429632,-0.002804529,0.007647354,61.064912
10.15277093,-0.002780366,0.007649586,61.064912
10.15124554,-0.002769582,0.00757121,61.064912
10.14972015,-0.002765697,0.007593495,61.064912
10.14819476,-0.002784663,0.007630794,61.064912
10.14666937,-0.002736314,0.007530233,61.064912
10.14514398,-0.002957499,0.007672224,61.064912
10.14361859,-0.002716589,0.007530914,61.064912
10.1420932,-0.002693278,0.007507773,61.064912
10.1405678,-0.002832697,0.007497138,61.064912
10.13904241,-0.002943139,0.007621914,61.064912
10.13751702,-0.002843303,0.007623631,61.064912
10.13599163,-0.002824644,0.007578732,61.064912
10.13446624,-0.002712528,0.007620908,61.064912
10.13294085,-0.00282091,0.007573,61.064912
10.13141546,-0.002810244,0.007555498,61.064912
10.12989007,-0.002896383,0.007690936,61.064912
10.12836468,-0.002780931,0.007566395,61.064912
10.12683928,-0.00275039,0.007560467,61.064912
10.12531389,-0.002950474,0.007642307,61.064912
10.1237885,-0.002847689,0.007593537,61.064912
10.12226311,-0.002793309,0.007607817,61.064912
10.12073772,-0.002762477,0.007535255,61.064912
10.11921233,-0.002851426,0.007722227,61.064912
10.11768694,-0.002875131,0.00766778,61.064912
10.11616155,-0.002667812,0.007494961,61.064912
10.11463616,-0.002965729,0.007640431,61.064912
10.11311077,-0.002824954,0.007608635,61.064912
10.11158537,-0.002835987,0.007646878,61.064912
10.11005998,-0.002783644,0.007648247,61.064912
10.10853459,-0.002808696,0.007742248,61.064912
10.1070092,-0.002741361,0.007620087,61.064912
10.10548381,-0.002759427,0.007653077,61.064912
10.10395842,-0.002904451,0.00762746,61.064912
10.10243303,-0.002746222,0.007563551,61.064912
10.10090764,-0.002786775,0.00767025,61.064912
10.09938225,-0.002783329,0.007665034,61.064912
10.09785685,-0.002805049,0.00761354,61.064912
10.09633146,-0.002783573,0.007592318,61.064912
10.09480607,-0.002734587,0.007657005,61.064912
10.09328068,-0.002725936,0.00757212,61.064912
10.09175529,-0.00285924,0.007545059,61.064912
10.0902299,-0.002851919,0.007572038,61.064912
10.08870451,-0.002781936,0.007650439,61.064912
10.08717912,-0.002803479,0.007630317,61.064912
10.08565373,-0.002782881,0.007660249,61.064912
10.08412834,-0.002858235,0.007604788,61.064912
10.08260294,-0.002809086,0.007550128,61.064912
10.08107755,-0.002796506,0.007605468,61.064912
10.07955216,-0.002747329,0.00758067,61.064912
10.07802677,-0.002930778,0.007580036,61.064912
10.07650138,-0.002753862,0.007611284,61.064912
10.07497599,-0.002818355,0.007528457,61.064912
10.0734506,-0.002895435,0.007473128,61.064912
10.07192521,-0.002898874,0.007540501,61.064912
10.07039982,-0.003003555,0.007720927,61.064912
10.06887443,-0.002915796,0.007674811,61.064912
10.06734903,-0.002841612,0.00757008,61.064912
10.06582364,-0.002963915,0.00772094,61.064912
10.06429825,-0.002813804,0.007671934,61.064912
10.06277286,-0.00287495,0.007584724,61.064912
10.06124747,-0.002916345,0.007709031,61.064912
10.05972208,-0.002925016,0.007598525,61.064912
10.05819669,-0.00293923,0.007714387,61.064912
10.0566713,-0.002907977,0.00777613,61.064912
10.05514591,-0.002870831,0.00774993,61.064912
10.05362051,-0.002932396,0.007652206,61.064912
10.05209512,-0.002874058,0.007733888,61.064912
10.05056973,-0.002787343,0.007725186,61.064912
10.04904434,-0.002895235,0.007701713,61.064912
10.04751895,-0.002848807,0.007738818,61.064912
10.04599356,-0.002864242,0.007743611,61.064912
10.04446817,-0.002844943,0.007751428,61.064912
10.04294278,-0.002859452,0.007699926,61.064912
10.04141739,-0.002882331,0.007724693,61.064912
10.039892,-0.002894743,0.007724773,61.064912
10.0383666,-0.002823091,0.00783444,61.064912
10.03684121,-0.002789544,0.007698628,61.064912
10.03531582,-0.002789897,0.007735119,61.064912
10.03379043,-0.002928015,0.007725679,61.064912
10.03226504,-0.002848796,0.007787,61.064912
10.03073965,-0.002793242,0.007678517,61.064912
10.02921426,-0.00274101,0.007842248,61.064912
10.02768887,-0.002841328,0.007678454,61.064912
10.02616348,-0.002882244,0.007679066,61.064912
10.02463809,-0.002845516,0.007754882,61.064912
10.02311269,-0.002832821,0.007718303,61.064912
10.0215873,-0.002794877,0.00774826,61.064912
10.02006191,-0.002892561,0.007640628,61.064912
10.01853652,-0.00286733,0.007782548,61.064912
10.01701113,-0.002814167,0.007745177,61.064912
10.01548574,-0.002797082,0.007706146,61.064912
10.01396035,-0.002838538,0.007773272,61.064912
10.01243496,-0.002824423,0.007830746,61.064912
10.01090957,-0.002891737,0.007540905,61.064912
10.00938417,-0.002920428,0.00777235,61.064912
10.00785878,-0.002894347,0.007783441,61.064912
10.00633339,-0.002852877,0.007785889,61.064912
10.004808,-0.002911344,0.007771486,61.064912
10.00328261,-0.002806007,0.007832383,61.064912
10.00175722,-0.002842785,0.007758879,61.064912
10.00023183,-0.002858911,0.007789775,61.064912
9.998706437,-0.002804652,0.007792928,61.064912
9.997181046,-0.002863074,0.007808087,61.064912
9.995655655,-0.002793817,0.007796645,61.064912
9.994130264,-0.002798809,0.007694873,61.064912
9.992604873,-0.002916615,0.00778304,61.064912
9.991079482,-0.002784813,0.007803097,61.064912
9.989554091,-0.00293411,0.007818746,61.064912
9.9880287,-0.002763844,0.007700299,61.064912
9.986503309,-0.002882644,0.007857777,61.064912
9.984977918,-0.002852859,0.007712193,61.064912
9.983452527,-0.002872419,0.007864833,61.064912
9.981927136,-0.002792062,0.007861719,61.064912
9.980401745,-0.002776167,0.007790301,61.064912
9.978876354,-0.002893719,0.007731373,61.064912
9.977350963,-0.002880521,0.007794927,61.064912
9.975825572,-0.002826696,0.007863078,61.064912
9.974300181,-0.002801641,0.007924298,61.064912
9.97277479,-0.002781326,0.007722004,61.064912
9.971249399,-0.002906935,0.007819765,61.064912
9.969724008,-0.002805779,0.007826218,61.064912
9.968198617,-0.002909828,0.007866397,61.064912
9.966673226,-0.002691413,0.007793125,61.064912
9.965147835,-0.002774314,0.007780988,61.064912
9.963622443,-0.002800789,0.007787324,61.064912
9.962097052,-0.002859626,0.007754462,61.064912
9.960571661,-0.002881444,0.007817119,61.064912
9.95904627,-0.002867389,0.007810261,61.064912
9.957520879,-0.002793627,0.007819006,61.064912
9.955995488,-0.00284375,0.007864012,61.064912
9.954470097,-0.002850356,0.007837923,61.064912
9.952944706,-0.002818574,0.007780931,61.064912
9.951419315,-0.002782212,0.007772481,61.064912
9.949893924,-0.00289956,0.007865839,61.064912
9.948368533,-0.002919085,0.007802074,61.064912
9.946843142,-0.002828503,0.007830926,61.064912
9.945317751,-0.002882755,0.007868879,61.064912
9.94379236,-0.002754867,0.007951229,61.064912
9.942266969,-0.002815337,0.007839011,61.064912
9.940741578,-0.002850227,0.007823968,61.064912
9.939216187,-0.002802377,0.007837062,61.064912
9.937690796,-0.002813202,0.007842488,61.064912
9.936165405,-0.002833055,0.007915055,61.064912
9.934640014,-0.002853193,0.007823221,61.064912
9.933114623,-0.002825732,0.007757339,61.064912
9.931589232,-0.002798412,0.007858862,61.064912
9.930063841,-0.002881613,0.007844707,61.064912
9.92853845,-0.002816241,0.007899958,61.064912
9.927013059,-0.002723315,0.00790445,61.064912
9.925487667,-0.002890603,0.007768809,61.064912
9.923962276,-0.002910117,0.007838472,61.064912
9.922436885,-0.002891753,0.007853697,61.064912
9.920911494,-0.002843326,0.007966243,61.064912
9.919386103,-0.002837235,0.007992626,61.064912
9.917860712,-0.002733623,0.007898695,61.064912
9.916335321,-0.002776806,0.007827858,61.064912
9.91480993,-0.00270168,0.007850121,61.064912
9.913284539,-0.002841479,0.007843812,61.064912
9.911759148,-0.002805735,0.007851814,61.064912
9.910233757,-0.002920274,0.007833767,61.064912
9.908708366,-0.00284713,0.007826691,61.064912
9.907182975,-0.002840265,0.007870524,61.064912
9.905657584,-0.002885063,0.007969559,61.064912
9.904132193,-0.00279877,0.007831212,61.064912
9.902606802,-0.002878237,0.007918071,61.064912
9.901081411,-0.002837651,0.007934958,61.064912
9.89955602,-0.002741738,0.007875705,61.064912
9.898030629,-0.002827086,0.007878656,61.064912
9.896505238,-0.002858435,0.007859866,61.064912
9.894979847,-0.00280552,0.007895333,61.064912
9.893454456,-0.002861224,0.007920542,61.064912
9.891929065,-0.002847682,0.007860662,61.064912
9.890403674,-0.002703933,0.00790319,61.064912
9.888878283,-0.002800435,0.007906886,61.064912
9.887352892,-0.002939299,0.007772926,61.064912
9.8858275,-0.002933751,0.007934029,61.064912
9.884302109,-0.002851333,0.007861854,61.064912
9.882776718,-0.002937216,0.007944244,61.064912
9.881251327,-0.002760503,0.007990417,61.064912
9.879725936,-0.002904348,0.00792019,61.064912
9.878200545,-0.002915707,0.008024233,61.064912
9.876675154,-0.002869268,0.007995508,61.064912
9.875149763,-0.00280774,0.007922746,61.064912
9.873624372,-0.002753358,0.007917034,61.064912
9.872098981,-0.00278509,0.007866748,61.064912
9.87057359,-0.002946901,0.00802247,61.064912
9.869048199,-0.002835414,0.008043146,61.064912
9.867522808,-0.002836036,0.008013494,61.064912
9.865997417,-0.002742685,0.00795431,61.064912
9.864472026,-0.002736381,0.00794209,61.064912
9.862946635,-0.002787995,0.007977406,61.064912
9.861421244,-0.002796329,0.007951576,61.064912
9.859895853,-0.002742761,0.00790572,61.064912
9.858370462,-0.002922675,0.007860026,61.064912
9.856845071,-0.002758955,0.007981099,61.064912
9.85531968,-0.002826397,0.007923668,61.064912
9.853794289,-0.002768863,0.007908599,61.064912
9.852268898,-0.002855475,0.007945267,61.064912
9.850743507,-0.002893794,0.007962506,61.064912
9.849218116,-0.002848532,0.007992631,61.064912
9.847692724,-0.002742657,0.00790906,61.064912
9.846167333,-0.002880364,0.008069671,61.064912
9.844641942,-0.002754851,0.007954152,61.064912
9.843116551,-0.002858691,0.007945217,61.064912
9.84159116,-0.002798514,0.008032333,61.064912
9.840065769,-0.002770395,0.008040256,61.064912
9.838540378,-0.002783187,0.007936926,61.064912
9.837014987,-0.00278628,0.007919771,61.064912
9.835489596,-0.002881384,0.007982788,61.064912
9.833964205,-0.002768107,0.007980461,61.064912
9.832438814,-0.002759689,0.007966288,61.064912
9.830913423,-0.002818936,0.007930185,61.064912
9.829388032,-0.002836184,0.00792641,61.064912
9.827862641,-0.002792709,0.007940577,61.064912
9.82633725,-0.002919768,0.008040634,61.064912
9.824811859,-0.002756702,0.007986151,61.064912
9.823286468,-0.002838379,0.008070427,61.064912
9.821761077,-0.00280268,0.007942031,61.064912
9.820235686,-0.002792451,0.008073989,61.064912
9.818710295,-0.002771483,0.007957136,61.064912
9.817184904,-0.002681966,0.008010139,61.064912
9.815659513,-0.002736501,0.007969718,61.064912
9.814134122,-0.0028621,0.007897833,61.064912
9.812608731,-0.002735561,0.007887475,61.064912
9.81108334,-0.002961936,0.007909738,61.064912
9.809557948,-0.002855517,0.007979798,61.064912
9.808032557,-0.002794007,0.007979566,61.064912
9.806507166,-0.0028978,0.007981094,61.064912
9.804981775,-0.002845719,0.008087752,61.064912
9.803456384,-0.002791146,0.007998771,61.064912
9.801930993,-0.002865519,0.007973814,61.064912
9.800405602,-0.002896627,0.007959423,61.064912
9.798880211,-0.00281956,0.008053203,61.064912
9.79735482,-0.002894883,0.008144666,61.064912
9.795829429,-0.002872969,0.007989466,61.064912
9.794304038,-0.00274962,0.008043186,61.064912
9.792778647,-0.002786215,0.008057131,61.064912
9.791253256,-0.002829906,0.008129601,61.064912
9.789727865,-0.002767282,0.007999996,61.064912
9.788202474,-0.002782074,0.007993817,61.064912
9.786677083,-0.00277426,0.007977037,61.064912
9.785151692,-0.002919728,0.008051166,61.064912
9.783626301,-0.002806167,0.008142609,61.064912
9.78210091,-0.002748303,0.00799304,61.064912
9.780575519,-0.002784204,0.008003547,61.064912
9.779050128,-0.00285392,0.00801972,61.064912
9.777524737,-0.002812991,0.008030925,61.064912
9.775999346,-0.002836284,0.008115817,61.064912
9.774473955,-0.00276132,0.007954444,61.064912
9.772948564,-0.002879767,0.008058565,61.064912
9.771423172,-0.002820171,0.008067948,61.064912
9.769897781,-0.00274608,0.008045183,61.064912
9.76837239,-0.002804079,0.00811843,61.064912
9.766846999,-0.00280082,0.007936284,61.064912
9.765321608,-0.002887373,0.008043617,61.064912
9.763796217,-0.002847358,0.008023156,61.064912
9.762270826,-0.002828893,0.008166247,61.064912
9.760745435,-0.002767526,0.008080176,61.064912
9.759220044,-0.002812198,0.008158687,61.064912
9.757694653,-0.002738818,0.007996003,61.064912
9.756169262,-0.002858956,0.007991903,61.064912
9.754643871,-0.002877118,0.008148946,61.064912
9.75311848,-0.002793419,0.007972407,61.064912
9.751593089,-0.002726375,0.008067784,61.064912
9.750067698,-0.002848436,0.008072874,61.064912
9.748542307,-0.002875542,0.008064368,61.064912
9.747016916,-0.002815385,0.008157414,61.064912
9.745491525,-0.002831942,0.008107544,61.064912
9.743966134,-0.002799623,0.008110666,61.064912
9.742440743,-0.00276783,0.008092489,61.064912
9.740915352,-0.00277915,0.00817027,61.064912
9.739389961,-0.002731877,0.008168081,61.064912
9.73786457,-0.002794635,0.00794363,61.064912
9.736339179,-0.002832206,0.008063186,61.064912
9.734813788,-0.002721836,0.008190743,61.064912
9.733288396,-0.002830773,0.008024069,61.064912
9.731763005,-0.002750977,0.008107667,61.064912
9.730237614,-0.002779269,0.008043229,61.064912
9.728712223,-0.002813821,0.008080078,61.064912
9.727186832,-0.002785235,0.008033776,61.064912
9.725661441,-0.002759176,0.008065065,61.064912
9.72413605,-0.002883082,0.008044263,61.064912
9.722610659,-0.002874087,0.008084827,61.064912
9.721085268,-0.00285592,0.008032661,61.064912
9.719559877,-0.002810898,0.008196063,61.064912
9.718034486,-0.002807685,0.008139263,61.064912
9.716509095,-0.002763665,0.008043594,61.064912
9.714983704,-0.002803237,0.008165641,61.064912
9.713458313,-0.002766638,0.008054411,61.064912
9.711932922,-0.002879638,0.008081422,61.064912
9.710407531,-0.002792005,0.00813558,61.064912
9.70888214,-0.002823176,0.00803484,61.064912
9.707356749,-0.002803116,0.008078634,61.064912
9.705831358,-0.002948186,0.008157397,61.064912
9.704305967,-0.002890913,0.008233955,61.064912
9.702780576,-0.002711141,0.008134899,61.064912
9.701255185,-0.002856075,0.008117738,61.064912
9.699729794,-0.002763731,0.008141994,61.064912
9.698204403,-0.002759859,0.008236425,61.064912
9.696679012,-0.002711202,0.008026721,61.064912
9.69515362,-0.002822198,0.008051694,61.064912
9.693628229,-0.002856697,0.008085664,61.064912
9.692102838,-0.002871209,0.008083027,61.064912
9.690577447,-0.002880603,0.008183898,61.064912
9.689052056,-0.002820637,0.008151856,61.064912
9.687526665,-0.002875349,0.008151817,61.064912
9.686001274,-0.002793489,0.008213616,61.064912
